497,433,-372,499,-264,2033.844121518937
-103,-112,170,436,346,1541.2425171519658
-187,25,-57,-270,34,2176.7065859426466
414,-43,-69,439,278,1605.979629374694
216,303,-407,18,365,2530.966436000631
-232,-500,266,488,329,2434.517462395981
-193,-123,372,436,500,1791.9885822481797
217,-111,157,436,341,1558.2256975981159
-479,-199,-360,436,349,2056.361162788433
-354,-112,179,436,349,1517.7926695384908
-474,-111,193,435,348,1584.5707216092892
231,-45,178,436,351,1525.7542790829239
-489,-463,179,436,432,1322.2606948263024
-500,-141,179,436,438,921.0742209529112
-500,-125,178,237,438,1211.1863881111917
-500,-139,179,436,438,913.6325790033609
361,-109,179,434,438,1037.9055075682734
-424,-92,179,440,438,1611.0394521638332
-499,-136,27,436,438,1068.8368493027187
-500,-115,187,435,438,859.2639290096454
-500,-113,190,435,438,853.5920330570953
345,-136,331,431,500,2058.0378487222015
364,-102,102,435,424,1200.1320673033729
-500,-113,208,437,438,839.7437157332931
-500,-110,315,447,438,1380.978263468584
381,-223,147,431,439,1292.6674887981824
353,-31,449,433,437,986.0894824545462
354,-73,481,439,440,1382.8142502221867
354,-31,265,429,437,1432.431976859279
-500,-104,214,500,438,1450.9444108301968
-500,-351,-31,234,447,1424.9388874919632
-500,121,225,240,430,1428.8674469307598
-500,-212,500,238,407,1827.5525160539366
-500,-99,198,435,438,890.2092145720494
-500,-118,208,436,438,824.4601950145661
-500,-122,207,435,438,815.0106107659933
-500,-126,207,434,438,810.7807896858476
-500,-118,202,429,438,802.4264608613084
-500,-124,208,422,438,790.4134876175403
352,29,442,426,430,960.0733039279296
382,-9,423,418,428,602.4021690785212
383,-9,422,418,428,593.937074793583
386,-9,418,418,428,571.5168221197057
388,-9,415,418,428,560.0379916112763
391,-9,413,418,428,542.4846835180967
405,-10,418,418,428,458.8018906475727
414,-11,421,418,428,430.5141163498995
419,-11,422,418,428,425.040382748256
423,-11,423,418,428,425.45938814838973
422,-11,423,418,428,425.0726972395132
422,-13,423,418,428,421.17084207815924
420,-18,423,418,428,410.9220836882271
420,-26,420,418,428,402.4889969500475
419,-27,421,418,428,402.920032686033
